axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
pt,0.5203115940093994,1.2076431512832642,4,4568,4982,-0.05787822,0.010215736,0.0013890773,-75.0,3,51,0.0
pt,0.5203115940093994,1.2076431512832642,4,4942,5327,-0.050055377,0.009855784,0.001201329,-45.0,4,52,0.0
pt,0.5203115940093994,1.2076431512832642,4,2982,3125,-0.031262685,0.012790093,0.00075030443,-15.0,5,53,0.0
pt,0.5203115940093994,1.2076431512832642,4,3182,3002,0.038861647,0.0127068255,0.00093267957,15.0,6,54,0.0
pt,0.5203115940093994,1.2076431512832642,4,5291,5034,0.033232365,0.009835921,0.00079757674,45.0,7,55,0.0
pt,0.5203115940093994,1.2076431512832642,4,4820,4642,0.025116274,0.010277121,0.00060279056,75.0,8,56,0.0
pt,0.5203115940093994,1.2076431512832642,4,7858,7606,0.021756893,0.008039634,0.00052216544,105.0,9,57,0.0
pt,0.5203115940093994,1.2076431512832642,4,5635,5535,0.011952672,0.009461116,0.00028686415,135.0,10,58,0.0
pt,0.5203115940093994,1.2076431512832642,4,9359,9372,-0.0009266176,0.007306667,2.2238823e-05,165.0,11,59,0.0
q2,1.0000007152557373,1.3406230688095093,0,10057,9976,0.0053983023,0.0070651383,0.00012955925,-165.0,0,0,0.0
q2,1.0000007152557373,1.3406230688095093,0,5014,5102,-0.011614272,0.009941829,0.00027874255,-135.0,1,1,0.0
q2,1.0000007152557373,1.3406230688095093,0,7775,7848,-0.0062384484,0.008000356,0.00014972276,-105.0,2,2,0.0
q2,1.0000007152557373,1.3406230688095093,0,5237,5370,-0.01674084,0.009708293,0.00040178015,-75.0,3,3,0.0
q2,1.0000007152557373,1.3406230688095093,0,4637,5010,-0.05162199,0.01016774,0.0012389277,-45.0,4,4,0.0
q2,1.0000007152557373,1.3406230688095093,0,2395,2418,-0.006380139,0.0144139575,0.00015312333,-15.0,5,5,0.0
q2,1.0000007152557373,1.3406230688095093,0,2400,2384,0.0044652624,0.014457729,0.0001071663,15.0,6,6,0.0
q2,1.0000007152557373,1.3406230688095093,0,4995,4621,0.05192725,0.010183955,0.001246254,45.0,7,7,0.0
q2,1.0000007152557373,1.3406230688095093,0,5495,5196,0.037339717,0.009664688,0.0008961532,75.0,8,8,0.0
q2,1.0000007152557373,1.3406230688095093,0,7939,7677,0.022400085,0.008000297,0.00053760206,105.0,9,9,0.0
q2,1.0000007152557373,1.3406230688095093,0,5138,5105,0.0043013515,0.009880579,0.000103232436,135.0,10,10,0.0
q2,1.0000007152557373,1.3406230688095093,0,10303,9976,0.021528779,0.0070206295,0.00051669066,165.0,11,11,0.0
q2,1.3406230688095093,1.567455530166626,1,10019,10136,-0.0077503487,0.007043614,0.00018600837,-165.0,0,12,0.0
q2,1.3406230688095093,1.567455530166626,1,5778,5805,-0.0031121527,0.009291533,7.469166e-05,-135.0,1,13,0.0
