axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
q2,1.0000007152557373,1.286751890182495,0,11541,11527,0.0008102822,0.0065840767,1.9446772e-05,-165.0,0,0,-0.006173279
q2,1.0000007152557373,1.286751890182495,0,5429,5455,-0.003189356,0.009585252,7.6544544e-05,-135.0,1,1,-0.008312616
q2,1.0000007152557373,1.286751890182495,0,8817,8896,-0.0059546074,0.0075135683,0.00014291058,-105.0,2,2,-0.019411474
q2,1.0000007152557373,1.286751890182495,0,5680,5815,-0.015679888,0.009325929,0.00037631733,-75.0,3,3,0.01476423
q2,1.0000007152557373,1.286751890182495,0,4975,5314,-0.043989062,0.009849016,0.0010557375,-45.0,4,4,0.011567373
q2,1.0000007152557373,1.286751890182495,0,2408,2423,-0.004145457,0.014387249,9.9490964e-05,-15.0,5,5,-0.01679595
q2,1.0000007152557373,1.286751890182495,0,2446,2431,0.0041063568,0.01431924,9.855256e-05,15.0,6,6,0.0126458695
q2,1.0000007152557373,1.286751890182495,0,5262,5062,0.025864268,0.009838541,0.00062074244,45.0,7,7,0.008815272
q2,1.0000007152557373,1.286751890182495,0,5929,5693,0.027111234,0.009272565,0.0006506696,75.0,8,8,0.0066075567
q2,1.0000007152557373,1.286751890182495,0,9180,8662,0.038761843,0.0074808635,0.00093028427,105.0,9,9,-0.0067143627
q2,1.0000007152557373,1.286751890182495,0,5528,5416,0.013663442,0.0095580965,0.0003279226,135.0,10,10,0.0009947112
q2,1.0000007152557373,1.286751890182495,0,11836,11482,0.020268898,0.0065473435,0.00048645356,165.0,11,11,0.005845137
q2,1.286751890182495,1.5113645553588868,1,13941,14107,-0.007901769,0.005970841,0.00018964247,-165.0,0,12,0.004476321
q2,1.286751890182495,1.5113645553588868,1,7482,7679,-0.017348286,0.008120275,0.00041635887,-135.0,1,13,-0.0018585529
q2,1.286751890182495,1.5113645553588868,1,9582,9856,-0.018819895,0.00717129,0.00045167748,-105.0,2,14,-0.00076923147
q2,1.286751890182495,1.5113645553588868,1,7843,8078,-0.019706782,0.007923745,0.00047296277,-75.0,3,15,-0.0008453578
q2,1.286751890182495,1.5113645553588868,1,5555,6020,-0.05363523,0.009281409,0.0012872455,-45.0,4,16,0.013333816
q2,1.286751890182495,1.5113645553588868,1,2689,2784,-0.023174819,0.013513586,0.0005561957,-15.0,5,17,0.020021504
q2,1.286751890182495,1.5113645553588868,1,2698,2653,0.0112278275,0.013669579,0.00026946786,15.0,6,18,-0.019589707
q2,1.286751890182495,1.5113645553588868,1,6024,5694,0.037599202,0.009231368,0.00090238085,45.0,7,19,-0.004141584
q2,1.286751890182495,1.5113645553588868,1,8307,7747,0.04657179,0.0078838235,0.001117723,75.0,8,20,0.011443343
q2,1.286751890182495,1.5113645553588868,1,9810,9487,0.022347601,0.007196919,0.00053634244,105.0,9,21,0.009685805
q2,1.286751890182495,1.5113645553588868,1,7666,7648,0.0015692859,0.008080815,3.766286e-05,135.0,10,22,0.004287863
q2,1.286751890182495,1.5113645553588868,1,14147,13905,0.011517804,0.005970205,0.0002764273,165.0,11,23,-0.003883422
q2,1.5113645553588868,1.797568678855896,2,14614,15007,-0.01771377,0.0058094095,0.00042513048,-165.0,0,24,0.0012037102
q2,1.5113645553588868,1.797568678855896,2,8580,9041,-0.03492919,0.007528694,0.00083830056,-135.0,1,25,0.013562558
q2,1.5113645553588868,1.797568678855896,2,9817,10403,-0.0386932,0.007027229,0.0009286368,-105.0,2,26,-0.0060153008
q2,1.5113645553588868,1.797568678855896,2,8386,9070,-0.0523154,0.007558446,0.0012555696,-75.0,3,27,0.00352237
q2,1.5113645553588868,1.797568678855896,2,6148,6316,-0.017995752,0.008955729,0.00043189805,-45.0,4,28,0.0047726845
q2,1.5113645553588868,1.797568678855896,2,2880,2876,0.0009278065,0.013180729,2.2267355e-05,-15.0,5,29,-0.010440628
q2,1.5113645553588868,1.797568678855896,2,2932,2912,0.0045691766,0.0130809825,0.000109660235,15.0,6,30,0.009620436
q2,1.5113645553588868,1.797568678855896,2,6342,6168,0.018569924,0.008939154,0.0004456782,45.0,7,31,0.009429373
q2,1.5113645553588868,1.797568678855896,2,8784,8448,0.026032852,0.0076152636,0.00062478846,75.0,8,32,-0.005021829
q2,1.5113645553588868,1.797568678855896,2,10325,9824,0.033197273,0.0070409914,0.00079673453,105.0,9,33,-0.0012453869
