axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
z,3,0.3228917479515076,0.286102157831192,23059,22812,-165.0,0,0.0046689548,0.00017253935,-0.0071891397,36,0.0006045103
z,3,0.3228917479515076,0.286102157831192,12653,12530,-135.0,1,0.0063014,0.00015650458,-0.0065210243,37,0.001037146
z,3,0.3228917479515076,0.286102157831192,16980,16482,-105.0,2,0.0054656058,0.00047687755,-0.019869898,38,-1.7987564e-05
z,3,0.3228917479515076,0.286102157831192,10101,9859,-75.0,3,0.007077222,0.00038849394,-0.016187247,39,0.00013524666
z,3,0.3228917479515076,0.286102157831192,8518,8351,-45.0,4,0.0076987,0.00031721708,-0.013217378,40,-0.00090955384
z,3,0.3228917479515076,0.286102157831192,3872,3667,-15.0,5,0.011509508,0.0008713036,-0.036304317,41,-6.613508e-05
z,3,0.3228917479515076,0.286102157831192,3791,3886,15.0,6,0.011411558,0.0003965167,0.016521528,42,-0.00024387985
z,3,0.3228917479515076,0.286102157831192,8462,8505,45.0,7,0.007677061,8.1206876e-05,0.0033836197,43,6.993674e-05
z,3,0.3228917479515076,0.286102157831192,9765,10104,75.0,8,0.0070924987,0.0005467051,0.022779379,44,0.00050514936
z,3,0.3228917479515076,0.286102157831192,16764,17087,105.0,9,0.0054347427,0.00030574575,0.012739406,45,-0.00019629858
z,3,0.3228917479515076,0.286102157831192,12602,12908,135.0,10,0.0062602125,0.00038436195,0.01601508,46,0.00029793382
z,3,0.3228917479515076,0.286102157831192,22328,22776,165.0,11,0.0047081932,0.00031826756,0.013261148,47,-0.00025191065
z,4,0.3589020222425461,0.3228917479515076,23475,23379,-165.0,0,0.0046198196,6.565291e-05,-0.0027355377,48,-0.00013274234
z,4,0.3589020222425461,0.3228917479515076,12404,12024,-135.0,1,0.0063967938,0.00049845397,-0.020768916,49,-0.00075465254
z,4,0.3589020222425461,0.3228917479515076,17206,16498,-105.0,2,0.005444881,0.00067310256,-0.02804594,50,0.00021051057
z,4,0.3589020222425461,0.3228917479515076,10475,10145,-75.0,3,0.0069623603,0.0005128079,-0.021366997,51,0.00040000677
z,4,0.3589020222425461,0.3228917479515076,8230,7843,-45.0,4,0.007883645,0.0007715134,-0.03214639,52,0.0005235374
